action,recommendedCollection,reviewDecision,reason,sourceCategory,sourceSlug,id,name,price,availability,imageCount,localImages,sourceUrl,importStatus,importedAt,websitePath
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Cafe Furniture","cafe-furniture","polo-chair-cafe-furniture","POLO CHAIR â€“ CAFE FURNITURE","4699","In stock","1","images/polo-chair-cafe-furniture/POLO-CHAIR-CAFE-FURNITURE.jpg","https://www.betterhomeindia.com/product/polo-chair-cafe-furniture/","not yet imported","",""
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","veroma-center-table","CORLA â€“ CENTER TABLE","12499","In stock","1","images/veroma-center-table/corla-centertable-betterhomeindia.jpg","https://www.betterhomeindia.com/product/veroma-center-table/","imported","2026-05-27T19:50:45.903Z","/products/veroma-center-table"
"import","office-furniture","","Existing office furniture collection","Office Table","office-table","tesla-staff-cubicle-office-table","TESLA STAFF CUBICLE â€“ OFFICE TABLE","17999","In stock","1","images/tesla-staff-cubicle-office-table/staff-cubicle-betterhomeindia-min-2.jpg","https://www.betterhomeindia.com/product/tesla-staff-cubicle-office-table/","not yet imported","",""
"import","office-furniture","","Existing office furniture collection","Office Table","office-table","voltas-staff-cubicle-office-table","VOLTAS STAFF CUBICLE â€“ OFFICE TABLE","21499","In stock","1","images/voltas-staff-cubicle-office-table/staff-cubicle-betterhomeindia-min-1.jpg","https://www.betterhomeindia.com/product/voltas-staff-cubicle-office-table/","not yet imported","",""
"import","office-furniture","","Existing office furniture collection","Office Table","office-table","atlas-staff-cubicle","Atlas Staff Cubicle â€“ Office Table","17999","In stock","1","images/atlas-staff-cubicle/cubicle-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/atlas-staff-cubicle/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","fosta-revolving-chair","FOSTA â€“ REVOLVING CHAIR","15999","In stock","1","images/fosta-revolving-chair/fosta-betterhomeindia.png","https://www.betterhomeindia.com/product/fosta-revolving-chair/","not yet imported","",""
"import","office-furniture","","Office chair under office furniture","Revolving chair","revolving-chair","mesh-chair-with-padded-lumbar","Mesh Chair with Padded Lumbar","6800","In stock","1","images/mesh-chair-with-padded-lumbar/Chair-3.png","https://www.betterhomeindia.com/product/mesh-chair-with-padded-lumbar/","not yet imported","",""
"import","office-furniture","","Existing office furniture collection","Office Table","office-table","avon-office-table","Avon â€“ Office Table","6999","In stock","1","images/avon-office-table/office-table-betterhomeindia.jpg","https://www.betterhomeindia.com/product/avon-office-table/","not yet imported","",""
"review","manual-review","","Mixed source category; needs manual decision","New Arrivals","new-arrivals","amster-grand-father-clock","Amster â€“ Grand Father Clock","34000","In stock","1","images/amster-grand-father-clock/grandfather-clock-betterhomeindia.png","https://www.betterhomeindia.com/product/amster-grand-father-clock/","not yet imported","",""
"review","manual-review","","Mixed source category; needs manual decision","New Arrivals","new-arrivals","venice-grand-father-clock","VENICE â€“ GRAND FATHER CLOCK","32000","In stock","1","images/venice-grand-father-clock/grandfatherclock-betterhomeindia.jpg","https://www.betterhomeindia.com/product/venice-grand-father-clock/","not yet imported","",""
"review-map","office-furniture","","Mixed source category; name suggests chair","Sankheda Furniture","sankheda-furniture","kalgi-sankheda-rocking-chair","KALGI â€“ SANKHEDA ROCKING CHAIR","12500","In stock","1","images/kalgi-sankheda-rocking-chair/sankheda-rocking-chair-betterhomeindia.jpg","https://www.betterhomeindia.com/product/kalgi-sankheda-rocking-chair/","not yet imported","",""
"review-map","sofas","","Mixed source category; name suggests sofa","Sankheda Furniture","sankheda-furniture","diwanji-sankheda-sofaset","DIWANJI â€“ SANKHEDA SOFASET","78000","In stock","1","images/diwanji-sankheda-sofaset/diwanji-sankheda-sofaset.jpg","https://www.betterhomeindia.com/product/diwanji-sankheda-sofaset/","not yet imported","",""
"review-map","sofas","","Mixed source category; name suggests sofa","Sankheda Furniture","sankheda-furniture","manyawar-sankheda-sofaset","MANYAWAR â€“ SANKHEDA SOFASET","80000","In stock","1","images/manyawar-sankheda-sofaset/manyawar-sankheda-sofaset.jpg","https://www.betterhomeindia.com/product/manyawar-sankheda-sofaset/","not yet imported","",""
"review-map","sofas","","Mixed source category; name suggests sofa","Sankheda Furniture","sankheda-furniture","rajshobha-sankheda-sofaset","RAJSHOBHA â€“ SANKHEDA SOFASET","78000","In stock","1","images/rajshobha-sankheda-sofaset/rajshobha-sankheda-sofa-betterhomeindia.jpg","https://www.betterhomeindia.com/product/rajshobha-sankheda-sofaset/","not yet imported","",""
"review","manual-review","","Mixed source category; needs manual decision","Sankheda Furniture","sankheda-furniture","ragini-sankheda-swing","RAGINI â€“ SANKHEDA SWING","72000","In stock","1","images/ragini-sankheda-swing/ragini-sankheda-zula-betterhomeindia.jpg","https://www.betterhomeindia.com/product/ragini-sankheda-swing/","not yet imported","",""
"review","manual-review","","Mixed source category; needs manual decision","Sankheda Furniture","sankheda-furniture","mahalaxmi-sankheda-swing","MAHALAXMI â€“ SANKHEDA SWING","82000","In stock","1","images/mahalaxmi-sankheda-swing/mahalaxmi-zulo-betterhomeindia-1.jpg","https://www.betterhomeindia.com/product/mahalaxmi-sankheda-swing/","not yet imported","",""
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","cross-center-table","Cross â€“ Center Table","17499","In stock","1","images/cross-center-table/cross-coffee-table-min.png","https://www.betterhomeindia.com/product/cross-center-table/","imported","2026-05-27T19:50:45.903Z","/products/cross-center-table"
"import","office-furniture","","Existing office furniture collection","Office Table","office-table","torento-office-table","TORENTO â€“ OFFICE TABLE","46499","In stock","1","images/torento-office-table/staff-cubicle-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/torento-office-table/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","manibhadra-wooden-sofaset","MANIBHADRA â€“ WOODEN SOFASET","66499","In stock","1","images/manibhadra-wooden-sofaset/wooden-sofa-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/manibhadra-wooden-sofaset/","imported","2026-05-27T19:50:45.903Z","/products/manibhadra-wooden-sofaset"
"review","manual-review","","Mixed source category; needs manual decision","Sankheda Furniture","sankheda-furniture","keshva-sankheda-ghodiyu","KESHVA â€“ SANKHEDA GHODIYU","15500","In stock","1","images/keshva-sankheda-ghodiyu/ghodiya-betterhomeindia.jpg","https://www.betterhomeindia.com/product/keshva-sankheda-ghodiyu/","not yet imported","",""
"review","manual-review","","Mixed source category; needs manual decision","Sankheda Furniture","sankheda-furniture","krishna-sankheda-ghodiyu","KRISHNA â€“ SANKHEDA GHODIYU","9000","In stock","1","images/krishna-sankheda-ghodiyu/parana-betterhomeindia.jpg","https://www.betterhomeindia.com/product/krishna-sankheda-ghodiyu/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","freedom-mini-shoe-cabinet-plastic-furniture","FREEDOM MINI SHOE CABINET â€“ PLASTIC FURNITURE","6000","In stock","1","images/freedom-mini-shoe-cabinet-plastic-furniture/Shoe-Cabinet-betterhomeindia.jpg","https://www.betterhomeindia.com/product/freedom-mini-shoe-cabinet-plastic-furniture/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","freedom-fmdr-1c-plastic-furniture","FREEDOM FMDR 1C â€“ PLASTIC FURNITURE","5399","In stock","4","images/freedom-fmdr-1c-plastic-furniture/plastic-cabinet-nilkamal-betterhomeindia-min.jpeg | images/freedom-fmdr-1c-plastic-furniture/plastic-cabinet-betterhomeindia-min.jpg | images/freedom-fmdr-1c-plastic-furniture/plastic-cabinet-betterhomeindia-min.jpeg | images/freedom-fmdr-1c-plastic-furniture/plastic-cabinet-betterhomeindia.jpg","https://www.betterhomeindia.com/product/freedom-fmdr-1c-plastic-furniture/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","freedom-fmm-plastic-furniture","FREEDOM FMM â€“ PLASTIC FURNITURE","4999","In stock","1","images/freedom-fmm-plastic-furniture/Shoe-Cabinet-betterhomeindia.jpg","https://www.betterhomeindia.com/product/freedom-fmm-plastic-furniture/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","freedom-plastic-cabinet-fb-2","FREEDOM â€“ PLASTIC CABINET ( FB-2)","10799","In stock","1","images/freedom-plastic-cabinet-fb-2/plastic-cabinet-betterhomeindia-3-min.jpg","https://www.betterhomeindia.com/product/freedom-plastic-cabinet-fb-2/","not yet imported","",""
"review","chairs","","Would need Chairs/Plastic Chairs category if kept","Plastic Furniture","plastic-furniture","freedom-plastic-cabinet","FREEDOM â€“ PLASTIC CABINET","10399","In stock","2","images/freedom-plastic-cabinet/plastic-cabinet-betterhomeindia.jpeg | images/freedom-plastic-cabinet/plastic-cabinet-betterhomeindia-2.jpeg","https://www.betterhomeindia.com/product/freedom-plastic-cabinet/","not yet imported","",""
"exclude","modular-kitchen","","Interior service category, not product catalog for now","Modular Kitchen","modular-kitchen","delson-modular-kitchen","DELSON â€“ MODULAR KITCHEN","190000","In stock","1","images/delson-modular-kitchen/modular-kitchen-Betterhome.jpeg","https://www.betterhomeindia.com/product/delson-modular-kitchen/","not yet imported","",""
"exclude","modular-kitchen","","Interior service category, not product catalog for now","Modular Kitchen","modular-kitchen","novel-modular-kitchen","NOVEL â€“ MODULAR KITCHEN","180000","In stock","1","images/novel-modular-kitchen/modular-kitchen-betterhome4-min.jpg","https://www.betterhomeindia.com/product/novel-modular-kitchen/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","exotica-sofa-set","Exotica â€“ Sofa Set","65999","In stock","1","images/exotica-sofa-set/exotica-betterhomeindia.png","https://www.betterhomeindia.com/product/exotica-sofa-set/","imported","2026-05-27T19:50:45.903Z","/products/exotica-sofa-set"
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","sydney-sofaset","SYDNEY â€“ CORNER SOFASET","69999","In stock","1","images/sydney-sofaset/sydny-sofaset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/sydney-sofaset/","imported","2026-05-27T19:50:45.903Z","/products/sydney-sofaset"
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","verna-garden-set","VERNA â€“ GARDEN SET","22999","In stock","1","images/verna-garden-set/verna-.jpg","https://www.betterhomeindia.com/product/verna-garden-set/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","louis-dining-set","LOUIS â€“ DINING SET","89999","In stock","1","images/louis-dining-set/louis-diningset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/louis-dining-set/","not yet imported","",""
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","hilton-dining-set","HILTON â€“ DINING TABLE","38000","In stock","1","images/hilton-dining-set/hilton-diningset-betterhomeindia.jpg","https://www.betterhomeindia.com/product/hilton-dining-set/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","london-sofa-set","LONDON â€“ SOFA SET","96000","In stock","1","images/london-sofa-set/london-sofa-betterhomeindia.jpg","https://www.betterhomeindia.com/product/london-sofa-set/","imported","2026-05-27T19:50:45.903Z","/products/london-sofa-set"
"import","centre-tables","imported by category","Existing centre table collection","Centre Table","centre-table","kiva-center-table","KIVA â€“ CENTER TABLE","28000","In stock","1","images/kiva-center-table/KIVA-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/kiva-center-table/","imported","2026-05-27T19:50:45.903Z","/products/kiva-center-table"
"review","outdoor-furniture","","Would need Outdoor Furniture category if kept","Garden set","garden-set","cuba-garden-set","Cuba â€“ Garden Set","26000","In stock","1","images/cuba-garden-set/cuba.jpg","https://www.betterhomeindia.com/product/cuba-garden-set/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","england-sofaset","ENGLAND â€“ SOFASET","56999","In stock","1","images/england-sofaset/england-sofa-betterhomeindia.jpg","https://www.betterhomeindia.com/product/england-sofaset/","imported","2026-05-27T19:50:45.903Z","/products/england-sofaset"
"review-map","sofas","","Mixed source category; name suggests sofa","New Arrivals","new-arrivals","airport-office-sofa","Airport â€“ Office Sofa","12000","In stock","1","images/airport-office-sofa/metal-office-sofa-min.jpg","https://www.betterhomeindia.com/product/airport-office-sofa/","not yet imported","",""
"import","sofas","imported by category","Source sofa category","Sofa Set in Ahmedabad","sofa-set","arabian-recliner-sofaset","Arabian â€“ Recliner Sofa Set","136999","In stock","1","images/arabian-recliner-sofaset/05.jpg","https://www.betterhomeindia.com/product/arabian-recliner-sofaset/","imported","2026-05-27T19:50:45.903Z","/products/arabian-recliner-sofaset"
"import","dining-sets","","Source dining category","Dining Tables in Ahmedabad","dining-table","cherish-dining-set","Cherish â€“ Dining Table Set","50999","In stock","1","images/cherish-dining-set/cherish-diningset-betterhomeindia-min.jpg","https://www.betterhomeindia.com/product/cherish-dining-set/","not yet imported","",""
